3.749133927707169051e-02, 3.306751910394598731e-02, 2.949386489094051739e-02, 2.949386489094051739e-02, 2.164553097313258456e-02, 2.164553097313258456e-02, 8.216961943490701909e-05, -4.208611654374667943e-02, -8.298746384655444897e-02, -8.298746384655444897e-02, -8.298746384655444897e-02, -9.933093397801832924e-02, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.556784685873406793e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01, -4.695764567386432331e-01
6.276660740887474166e-01, 6.276660740887474166e-01, 6.276660740887474166e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -2.561273821276479623e-01, -3.953369404353105354e-01, -3.953369404353105354e-01, -3.953369404353105354e-01, -4.882563170696227473e-01, -4.882563170696227473e-01, -4.882563170696227473e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -5.489124412179501311e-01, -6.914508165023558472e-01, -6.914508165023558472e-01, -6.914508165023558472e-01, -6.914508165023558472e-01, -8.182234024581430676e-01, -9.057244753785692604e-01, -9.057244753785692604e-01, -9.057244753785692604e-01, -9.057244753785692604e-01, -9.057244753785692604e-01, -9.057244753785692604e-01, -9.057244753785692604e-01, -1.042650832587972864e+00, -1.042650832587972864e+00, -1.042650832587972864e+00
8.216961943490701909e-05, 8.216961943490701909e-05, 8.216961943490701909e-05, 8.216961943490701909e-05, 8.216961943490701909e-05, -1.445525085127390696e-01, -3.741264444831673974e-01, -4.223164030198122698e-01, -4.223164030198122698e-01, -4.223164030198122698e-01, -4.223164030198122698e-01, -4.223164030198122698e-01, -4.223164030198122698e-01, -4.223164030198122698e-01, -4.223164030198122698e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -5.344890349995280454e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -6.318888017053962969e-01, -8.646812668784704670e-01, -8.646812668784704670e-01, -8.646812668784704670e-01, -8.646812668784704670e-01, -8.646812668784704670e-01, -8.646812668784704670e-01, -8.646812668784704670e-01, -9.725522855015682477e-01, -9.725522855015682477e-01, -9.725522855015682477e-01, -9.725522855015682477e-01, -9.725522855015682477e-01, -9.725522855015682477e-01, -9.725522855015682477e-01, -9.725522855015682477e-01, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00, -1.070990686776460032e+00
-1.507678622219581037e-02, -1.507678622219581037e-02, -1.507678622219581037e-02, -1.507678622219581037e-02, -1.854371614315938541e-02, -1.854371614315938541e-02, -1.854371614315938541e-02, -1.854371614315938541e-02, -1.854371614315938541e-02, -1.854371614315938541e-02, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.116192211084586883e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -3.610544765661342637e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01, -4.624493585055646228e-01
1.248526922540186580e-02, -2.461384450157669231e-06, -9.301405283474547441e-04, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.035678056443861544e-01, -1.682479350139035601e-01, -5.169658970330782699e-01, -5.169658970330782699e-01, -5.169658970330782699e-01, -5.169658970330782699e-01, -5.169658970330782699e-01, -5.169658970330782699e-01, -5.374220236833536779e-01, -5.374220236833536779e-01, -5.374220236833536779e-01, -5.374220236833536779e-01, -5.374220236833536779e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.832431581355105088e-01, -6.971786753233614187e-01, -6.971786753233614187e-01, -6.971786753233614187e-01, -6.971786753233614187e-01, -6.971786753233614187e-01, -6.971786753233614187e-01, -6.971786753233614187e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01, -8.793776477917545353e-01
-6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.892078097681710210e-03, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -6.684987682287758803e-02, -1.685771960695165161e-01, -1.685771960695165161e-01, -1.685771960695165161e-01, -1.685771960695165161e-01, -1.685771960695165161e-01, -1.685771960695165161e-01, -1.685771960695165161e-01, -1.685771960695165161e-01, -2.455503497063458718e-01, -2.455503497063458718e-01, -2.455503497063458718e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -2.735885461828164722e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.011916490587777662e-01, -3.203746436628710503e-01, -3.203746436628710503e-01
-7.745401494447669288e-02, -5.873081761499645559e-01, -5.873081761499645559e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.174352520904231367e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.340125746518695316e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.762477485551414480e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01, -7.958068144881748074e-01
6.469492504648416994e-05, 1.027665411855612203e-05, -2.051060012840508900e-02, -2.105134085866614338e-02, -2.105134085866614338e-02, -6.766980954717619068e-02, -1.025864890008620633e-01, -1.025864890008620633e-01, -1.025864890008620633e-01, -1.025864890008620633e-01, -2.522848240078071069e-01, -2.522848240078071069e-01, -2.522848240078071069e-01, -2.522848240078071069e-01, -2.522848240078071069e-01, -2.522848240078071069e-01, -2.522848240078071069e-01, -2.522848240078071069e-01, -3.454606605778251516e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -4.573790816575022400e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -7.414670504248429550e-01, -1.547077595899898572e+00, -1.547077595899898572e+00, -1.547077595899898572e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00, -1.982495812287685233e+00
-2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -2.585774368368654692e-04, -1.395698482051064560e-01, -1.395698482051064560e-01, -1.008267678951435986e+00, -1.008267678951435986e+00, -1.008267678951435986e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.275223008062664309e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00, -1.413159347900216023e+00
-3.052785458332041846e-01, -3.052785458332041846e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -5.289502590737595877e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01, -7.876233461797821356e-01
