0,"{'dimensions': [1, 1, 1], 'recursive_limit': 8, 'mass': 1, 'position': [0, 0, 0.5], 'joint_position': [0, 0.5, 0.5], 'joint_axis': ' 0.3121  0.8346 -0.6961', 'connections': [1]}"
1,"{'dimensions': [1, 1, 1], 'recursive_limit': 7, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '0.8355 0.4044 0.4582', 'connections': [2]}"
2,"{'dimensions': [1, 1, 1], 'recursive_limit': 6, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.5537 -0.9195 -0.5431', 'connections': [3]}"
3,"{'dimensions': [1, 1, 1], 'recursive_limit': 5, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.6847 -0.088   0.8546', 'connections': [4]}"
4,"{'dimensions': [1, 1, 1], 'recursive_limit': 4, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.0847  0.0763 -0.9277', 'connections': [5]}"
5,"{'dimensions': [1, 1, 1], 'recursive_limit': 3, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.9779  0.1275 -0.9342', 'connections': [6]}"
6,"{'dimensions': [1, 1, 1], 'recursive_limit': 2, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '0.9727 0.2716 0.4757', 'connections': [7]}"
7,"{'dimensions': [1, 1, 1], 'recursive_limit': 1, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.9125  0.0526 -0.4295', 'connections': []}"

0,"{'dimensions': [1, 1, 1], 'recursive_limit': 8, 'mass': 1, 'position': [0, 0, 0.5], 'joint_position': [0, 0.5, 0.5], 'joint_axis': '-0.3416  0.7496 -0.8225', 'connections': [1]}"
1,"{'dimensions': [1, 1, 1], 'recursive_limit': 7, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.5919 -0.3135 -0.9297', 'connections': [2]}"
2,"{'dimensions': [1, 1, 1], 'recursive_limit': 6, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '0.1509 0.8331 0.6981', 'connections': [3]}"
3,"{'dimensions': [1, 1, 1], 'recursive_limit': 5, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.7616  0.6501 -0.5583', 'connections': [4]}"
4,"{'dimensions': [1, 1, 1], 'recursive_limit': 4, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.5658  0.1215 -0.9976', 'connections': [5]}"
5,"{'dimensions': [1, 1, 1], 'recursive_limit': 3, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.7625 -0.094  -0.0051', 'connections': [6]}"
6,"{'dimensions': [1, 1, 1], 'recursive_limit': 2, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.9274 -0.1805 -0.1353', 'connections': [7]}"
7,"{'dimensions': [1, 1, 1], 'recursive_limit': 1, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '0.9631 0.892  0.4299', 'connections': []}"

0,"{'dimensions': [1, 1, 1], 'recursive_limit': 8, 'mass': 1, 'position': [0, 0, 0.5], 'joint_position': [0, 0.5, 0.5], 'joint_axis': '0.3117 0.4411 0.5432', 'connections': [1]}"
1,"{'dimensions': [1, 1, 1], 'recursive_limit': 7, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.1434 -0.6441  0.4583', 'connections': [2]}"
2,"{'dimensions': [1, 1, 1], 'recursive_limit': 6, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.7032  0.6418 -0.5196', 'connections': [3]}"
3,"{'dimensions': [1, 1, 1], 'recursive_limit': 5, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '0.1917 0.2321 0.6027', 'connections': [4]}"
4,"{'dimensions': [1, 1, 1], 'recursive_limit': 4, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.5121 -0.9026 -0.4963', 'connections': [5]}"
5,"{'dimensions': [1, 1, 1], 'recursive_limit': 3, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.3943 -0.8798 -0.2423', 'connections': [6]}"
6,"{'dimensions': [1, 1, 1], 'recursive_limit': 2, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '0.5663 0.7551 0.6364', 'connections': [7]}"
7,"{'dimensions': [1, 1, 1], 'recursive_limit': 1, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.8731  0.7372  0.5212', 'connections': []}"

0,"{'dimensions': [1, 1, 1], 'recursive_limit': 8, 'mass': 1, 'position': [0, 0, 0.5], 'joint_position': [0, 0.5, 0.5], 'joint_axis': '-0.8284  0.6818  0.4979', 'connections': [1]}"
1,"{'dimensions': [1, 1, 1], 'recursive_limit': 7, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.8593  0.635  -0.8071', 'connections': [2]}"
2,"{'dimensions': [1, 1, 1], 'recursive_limit': 6, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.7974 -0.5759  0.3847', 'connections': [3]}"
3,"{'dimensions': [1, 1, 1], 'recursive_limit': 5, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.3378  0.6854 -0.9311', 'connections': [4]}"
4,"{'dimensions': [1, 1, 1], 'recursive_limit': 4, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.2029 -0.3763  0.4222', 'connections': [5]}"
5,"{'dimensions': [1, 1, 1], 'recursive_limit': 3, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.8558  0.2225  0.5275', 'connections': [6]}"
6,"{'dimensions': [1, 1, 1], 'recursive_limit': 2, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.7372 -0.442  -0.1909', 'connections': [7]}"
7,"{'dimensions': [1, 1, 1], 'recursive_limit': 1, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.2906 -0.0838 -0.9972', 'connections': []}"

0,"{'dimensions': [1, 1, 1], 'recursive_limit': 8, 'mass': 1, 'position': [0, 0, 0.5], 'joint_position': [0, 0.5, 0.5], 'joint_axis': ' 0.358  -0.3597  0.078 ', 'connections': [1]}"
1,"{'dimensions': [1, 1, 1], 'recursive_limit': 7, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.3867 -0.9202 -0.53  ', 'connections': [2]}"
2,"{'dimensions': [1, 1, 1], 'recursive_limit': 6, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.0242 -0.0642  0.0191', 'connections': [3]}"
3,"{'dimensions': [1, 1, 1], 'recursive_limit': 5, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': ' 0.8496 -0.4128 -0.6627', 'connections': [4]}"
4,"{'dimensions': [1, 1, 1], 'recursive_limit': 4, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.1965 -0.4921 -0.9812', 'connections': [5]}"
5,"{'dimensions': [1, 1, 1], 'recursive_limit': 3, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.9514  0.6728 -0.9809', 'connections': [6]}"
6,"{'dimensions': [1, 1, 1], 'recursive_limit': 2, 'mass': 1, 'position': [0.0, 0.5, 0.0], 'joint_position': [0.0, 1.0, 0.0], 'joint_axis': '-0.2927  0.8611 -0.7344', 'connections': [7]}"
